,game_id,full_date,spread,ou,ou_total,home,away,match_key,home_score,away_score,fav_side,dog_side,favorite_covered,spread_home_cover,spread_away_cover,ml_fav,ml_dog
818,2024-09-21_Akron_South Carolina,2024-09-21,24.5,O,41.5,South Carolina,Akron,Akron_South Carolina,50,7,away,home,n,y,n,-1142.235294117647,1202.0588235294117
819,2024-09-21_Arizona State_Texas Tech,2024-09-21,4.5,U,58.5,Texas Tech,Arizona State,Arizona State_Texas Tech,30,22,home,away,y,y,n,-309.2950819672131,392.8196721311475
820,2024-09-21_Arkansas State_Iowa State,2024-09-21,20.5,O,52.0,Iowa State,Arkansas State,Arkansas State_Iowa State,52,7,away,home,n,y,n,-999.9047619047619,786.952380952381
821,2024-09-21_Arkansas_Auburn,2024-09-21,2.5,U,53.5,Auburn,Arkansas,Arkansas_Auburn,14,24,home,away,n,n,y,-378.39325842696627,412.0
822,2024-09-21_Army_Rice,2024-09-21,7.5,O,43.5,Army,Rice,Army_Rice,37,14,home,away,y,y,n,-367.5833333333333,977.5555555555555
823,2024-09-21_BYU_Kansas State,2024-09-21,7.5,U,49.5,BYU,Kansas State,BYU_Kansas State,38,9,away,home,n,y,n,-367.5833333333333,977.5555555555555
824,2024-09-21_Ball State_Central Michigan,2024-09-21,6.5,O,50.5,Central Michigan,Ball State,Ball State_Central Michigan,37,34,home,away,n,n,y,-398.2073170731707,667.0243902439024
825,2024-09-21_Boston College_Michigan State,2024-09-21,4.5,U,45.5,Boston College,Michigan State,Boston College_Michigan State,23,19,home,away,n,n,y,-309.2950819672131,392.8196721311475
826,2024-09-21_Bowling Green_Texas A&M,2024-09-21,20.5,U,50.5,Texas A&M,Bowling Green,Bowling Green_Texas A&M,26,20,away,home,n,n,y,-999.9047619047619,786.952380952381
827,2024-09-21_Buffalo_Northern Illinois,2024-09-21,13.0,O,42.5,Northern Illinois,Buffalo,Buffalo_Northern Illinois,20,23,away,home,n,y,n,-462.03125,577.53125
828,2024-09-21_California_Florida State,2024-09-21,2.5,U,44.5,Florida State,California,California_Florida State,14,9,away,home,n,y,n,-378.39325842696627,412.0
829,2024-09-21_Charlotte_Indiana,2024-09-21,28.5,O,50.5,Indiana,Charlotte,Charlotte_Indiana,52,14,home,away,y,y,n,-1527.7777777777778,2232.777777777778
830,2024-09-21_Cincinnati_Houston,2024-09-21,3.5,U,47.5,Cincinnati,Houston,Cincinnati_Houston,34,0,home,away,y,y,n,-252.70491803278688,1557.639344262295
831,2024-09-21_Clemson_NC State,2024-09-21,17.5,O,44.0,Clemson,NC State,Clemson_NC State,59,35,away,home,n,y,n,-678.28125,564.25
832,2024-09-21_Coastal Carolina_Virginia,2024-09-21,3.5,O,52.5,Coastal Carolina,Virginia,Coastal Carolina_Virginia,24,43,away,home,y,n,y,-252.70491803278688,1557.639344262295
833,2024-09-21_Colorado State_UTEP,2024-09-21,9.0,U,48.5,Colorado State,UTEP,Colorado State_UTEP,27,17,away,home,n,y,n,-311.2972972972973,422.86486486486484
834,2024-09-21_Connecticut_FAU,2024-09-21,1.0,O,45.5,Connecticut,FAU,Connecticut_FAU,48,14,away,home,n,y,n,-180.61666666666667,415.98333333333335
835,2024-09-21_Duke_Middle Tennessee,2024-09-21,14.5,O,51.5,Middle Tennessee,Duke,Duke_Middle Tennessee,17,45,home,away,n,n,y,-730.8421052631579,496.3421052631579
836,2024-09-21_East Carolina_Liberty,2024-09-21,7.5,O,54.5,Liberty,East Carolina,East Carolina_Liberty,35,24,away,home,n,y,n,-367.5833333333333,977.5555555555555
837,2024-09-21_Florida_Mississippi State,2024-09-21,7.0,O,58.0,Mississippi State,Florida,Florida_Mississippi State,28,45,home,away,n,n,y,-470.5263157894737,1887.4812030075188
838,2024-09-21_Fresno State_New Mexico,2024-09-21,12.0,U,61.0,New Mexico,Fresno State,Fresno State_New Mexico,21,38,home,away,n,n,y,-411.86206896551727,430.82758620689657
839,2024-09-21_Georgia Southern_Ole Miss,2024-09-21,35.5,U,68.5,Ole Miss,Georgia Southern,Georgia Southern_Ole Miss,52,13,home,away,y,y,n,-307.85714285714283,8100.0
840,2024-09-21_Georgia Tech_Louisville,2024-09-21,8.5,U,56.5,Louisville,Georgia Tech,Georgia Tech_Louisville,31,19,away,home,n,y,n,-370.22222222222223,1141.0740740740741
841,2024-09-21_Iowa_Minnesota,2024-09-21,2.5,O,35.0,Minnesota,Iowa,Iowa_Minnesota,14,31,home,away,n,n,y,-378.39325842696627,412.0
842,2024-09-21_Jacksonville State_Southern Miss,2024-09-21,6.0,U,59.5,Jacksonville State,Southern Miss,Jacksonville State_Southern Miss,44,7,home,away,y,y,n,-524.776119402985,786.1044776119403
843,2024-09-21_James Madison_North Carolina,2024-09-21,11.0,O,48.5,North Carolina,James Madison,James Madison_North Carolina,50,70,away,home,y,n,y,-377.4,748.5
844,2024-09-21_Kansas_West Virginia,2024-09-21,1.0,O,55.0,West Virginia,Kansas,Kansas_West Virginia,32,28,away,home,n,y,n,-180.61666666666667,415.98333333333335
845,2024-09-21_Kent State_Penn State,2024-09-21,48.5,U,57.5,Penn State,Kent State,Kent State_Penn State,56,0,away,home,n,y,n,-485.0,36652.5
846,2024-09-21_Kentucky_Ohio,2024-09-21,21.0,O,41.5,Kentucky,Ohio,Kentucky_Ohio,41,6,home,away,y,y,n,-855.2,704.6285714285714
847,2024-09-21_Louisiana Lafayette_Tulane,2024-09-21,1.5,O,53.5,Louisiana Lafayette,Tulane,Louisiana Lafayette_Tulane,33,41,away,home,y,n,y,-323.8360655737705,588.6229508196722
848,2024-09-21_Louisiana Tech_Tulsa,2024-09-21,3.0,U,57.0,Louisiana Tech,Tulsa,Louisiana Tech_Tulsa,20,23,home,away,n,n,y,-276.2142857142857,695.625
849,2024-09-21_Marshall_Ohio State,2024-09-21,39.5,O,57.0,Ohio State,Marshall,Marshall_Ohio State,49,14,away,home,n,n,y,-740.0,22425.0
850,2024-09-21_Miami OH_Notre Dame,2024-09-21,27.5,U,43.5,Notre Dame,Miami OH,Miami OH_Notre Dame,28,3,away,home,n,n,y,-3594.4117647058824,1418.1176470588234
851,2024-09-21_Michigan_USC,2024-09-21,4.0,O,44.0,Michigan,USC,Michigan_USC,27,24,home,away,n,n,y,-252.21686746987953,446.71084337349396
852,2024-09-21_Missouri_Vanderbilt,2024-09-21,17.5,O,52.5,Missouri,Vanderbilt,Missouri_Vanderbilt,30,27,home,away,n,n,y,-678.28125,564.25
853,2024-09-21_North Texas_Wyoming,2024-09-21,7.0,O,55.0,North Texas,Wyoming,North Texas_Wyoming,44,17,away,home,n,y,n,-470.5263157894737,1887.4812030075188
854,2024-09-21_Northwestern_Washington,2024-09-21,12.0,U,42.5,Washington,Northwestern,Northwestern_Washington,24,5,home,away,y,y,n,-411.86206896551727,430.82758620689657
855,2024-09-21_Oklahoma State_Utah,2024-09-21,1.0,U,53.5,Oklahoma State,Utah,Oklahoma State_Utah,19,22,away,home,y,n,y,-180.61666666666667,415.98333333333335
856,2024-09-21_Oklahoma_Tennessee,2024-09-21,5.5,U,57.0,Oklahoma,Tennessee,Oklahoma_Tennessee,15,25,away,home,y,n,y,-404.5111111111111,991.0444444444445
857,2024-09-21_Oregon State_Purdue,2024-09-21,1.0,O,50.5,Oregon State,Purdue,Oregon State_Purdue,38,21,home,away,y,y,n,-180.61666666666667,415.98333333333335
858,2024-09-21_Rutgers_Virginia Tech,2024-09-21,3.0,O,45.0,Virginia Tech,Rutgers,Rutgers_Virginia Tech,23,26,away,home,n,y,n,-276.2142857142857,695.625
859,2024-09-21_Temple_Utah State,2024-09-21,6.5,O,53.5,Temple,Utah State,Temple_Utah State,45,29,away,home,n,y,n,-398.2073170731707,667.0243902439024
860,2024-09-21_Toledo_Western Kentucky,2024-09-21,2.5,U,60.5,Western Kentucky,Toledo,Toledo_Western Kentucky,26,21,home,away,y,y,n,-378.39325842696627,412.0
861,2024-09-26_Army_Temple,2024-09-26,12.5,O,47.0,Temple,Army,Army_Temple,14,42,home,away,n,n,y,-628.1851851851852,429.48148148148147
862,2024-09-27_Miami FL_Virginia Tech,2024-09-27,17.5,O,55.5,Miami FL,Virginia Tech,Miami FL_Virginia Tech,38,34,home,away,n,n,y,-678.28125,564.25
863,2024-09-27_Rutgers_Washington,2024-09-27,1.0,U,45.5,Rutgers,Washington,Rutgers_Washington,21,18,home,away,y,y,n,-180.61666666666667,415.98333333333335
864,2024-09-28_Air Force_Wyoming,2024-09-28,4.0,O,33.5,Wyoming,Air Force,Air Force_Wyoming,31,19,home,away,y,y,n,-252.21686746987953,446.71084337349396
865,2024-09-28_Akron_Ohio,2024-09-28,8.5,U,46.5,Ohio,Akron,Akron_Ohio,30,10,away,home,n,y,n,-370.22222222222223,1141.0740740740741
866,2024-09-28_Alabama_Georgia,2024-09-28,1.5,O,49.5,Alabama,Georgia,Alabama_Georgia,41,34,away,home,n,y,n,-323.8360655737705,588.6229508196722
867,2024-09-28_Arizona_Utah,2024-09-28,7.5,U,47.0,Utah,Arizona,Arizona_Utah,10,23,away,home,y,n,y,-367.5833333333333,977.5555555555555
868,2024-09-28_Arkansas_Texas A&M,2024-09-28,5.5,U,50.5,Texas A&M,Arkansas,Arkansas_Texas A&M,21,17,away,home,n,n,y,-404.5111111111111,991.0444444444445
869,2024-09-28_Auburn_Oklahoma,2024-09-28,1.0,O,43.5,Auburn,Oklahoma,Auburn_Oklahoma,21,27,away,home,y,n,y,-180.61666666666667,415.98333333333335
870,2024-09-28_Ball State_James Madison,2024-09-28,21.5,O,56.0,James Madison,Ball State,Ball State_James Madison,63,7,away,home,n,y,n,-1153.3333333333333,1057.8
871,2024-09-28_Boise State_Washington State,2024-09-28,6.5,O,66.5,Boise State,Washington State,Boise State_Washington State,45,24,home,away,y,y,n,-398.2073170731707,667.0243902439024
872,2024-09-28_Boston College_Western Kentucky,2024-09-28,7.5,U,48.5,Boston College,Western Kentucky,Boston College_Western Kentucky,21,20,away,home,n,n,y,-367.5833333333333,977.5555555555555
873,2024-09-28_Bowling Green_Old Dominion,2024-09-28,10.5,O,51.5,Bowling Green,Old Dominion,Bowling Green_Old Dominion,27,30,home,away,n,n,y,-421.2708333333333,438.6041666666667
874,2024-09-28_Buffalo_Connecticut,2024-09-28,6.0,O,44.5,Connecticut,Buffalo,Buffalo_Connecticut,47,3,away,home,n,y,n,-524.776119402985,786.1044776119403
875,2024-09-28_Charlotte_Rice,2024-09-28,4.5,U,47.5,Rice,Charlotte,Charlotte_Rice,20,21,away,home,n,y,n,-309.2950819672131,392.8196721311475
876,2024-09-28_Cincinnati_Texas Tech,2024-09-28,3.0,O,59.5,Texas Tech,Cincinnati,Cincinnati_Texas Tech,44,41,away,home,n,n,y,-276.2142857142857,695.625
877,2024-09-28_Clemson_Stanford,2024-09-28,24.0,U,58.0,Clemson,Stanford,Clemson_Stanford,40,14,home,away,y,y,n,-1007.78125,1114.375
878,2024-09-28_Colorado_UCF,2024-09-28,13.5,O,61.5,UCF,Colorado,Colorado_UCF,21,48,home,away,n,n,y,-448.22222222222223,1511.4888888888888
879,2024-09-28_Duke_North Carolina,2024-09-28,1.5,U,55.5,Duke,North Carolina,Duke_North Carolina,21,20,away,home,n,n,y,-323.8360655737705,588.6229508196722
880,2024-09-28_East Carolina_UTSA,2024-09-28,2.0,U,53.5,East Carolina,UTSA,East Carolina_UTSA,30,20,away,home,n,y,n,-474.98,1152.84
881,2024-09-28_Eastern Michigan_Kent State,2024-09-28,14.0,O,45.5,Kent State,Eastern Michigan,Eastern Michigan_Kent State,33,52,away,home,y,n,y,-480.8358208955224,508.25373134328356
882,2024-09-28_FIU_Louisiana Tech,2024-09-28,2.5,U,49.5,FIU,Louisiana Tech,FIU_Louisiana Tech,17,10,away,home,n,y,n,-378.39325842696627,412.0
883,2024-09-28_Florida State_SMU,2024-09-28,6.0,O,46.5,SMU,Florida State,Florida State_SMU,42,16,home,away,y,y,n,-524.776119402985,786.1044776119403
884,2024-09-28_Georgia Southern_Georgia State,2024-09-28,3.5,O,57.5,Georgia State,Georgia Southern,Georgia Southern_Georgia State,21,38,away,home,y,n,y,-252.70491803278688,1557.639344262295
885,2024-09-28_Houston_Iowa State,2024-09-28,16.0,U,42.5,Houston,Iowa State,Houston_Iowa State,0,20,away,home,y,n,y,-586.3076923076923,832.8846153846154
886,2024-09-28_Illinois_Penn State,2024-09-28,19.5,U,48.5,Penn State,Illinois,Illinois_Penn State,21,7,away,home,n,n,y,-1123.9473684210527,1319.4736842105262
887,2024-09-28_Indiana_Maryland,2024-09-28,7.5,O,50.5,Indiana,Maryland,Indiana_Maryland,42,28,home,away,y,y,n,-367.5833333333333,977.5555555555555
888,2024-09-28_Kansas State_Oklahoma State,2024-09-28,6.0,O,58.0,Kansas State,Oklahoma State,Kansas State_Oklahoma State,42,20,home,away,y,y,n,-524.776119402985,786.1044776119403
889,2024-09-28_Kansas_TCU,2024-09-28,1.5,O,59.0,Kansas,TCU,Kansas_TCU,27,38,away,home,y,n,y,-323.8360655737705,588.6229508196722
890,2024-09-28_Kentucky_Ole Miss,2024-09-28,15.5,U,51.5,Ole Miss,Kentucky,Kentucky_Ole Miss,17,20,home,away,n,n,y,-607.6153846153846,474.88461538461536
891,2024-09-28_LSU_South Alabama,2024-09-28,21.0,U,64.0,LSU,South Alabama,LSU_South Alabama,42,10,home,away,y,y,n,-855.2,704.6285714285714
892,2024-09-28_Louisiana Monroe_Troy,2024-09-28,6.5,U,46.0,Troy,Louisiana Monroe,Louisiana Monroe_Troy,9,13,away,home,n,y,n,-398.2073170731707,667.0243902439024
893,2024-09-28_Louisville_Notre Dame,2024-09-28,6.5,O,45.5,Notre Dame,Louisville,Louisville_Notre Dame,31,24,away,home,n,y,n,-398.2073170731707,667.0243902439024
894,2024-09-28_Marshall_Western Michigan,2024-09-28,3.5,U,54.0,Marshall,Western Michigan,Marshall_Western Michigan,27,20,home,away,y,y,n,-252.70491803278688,1557.639344262295
895,2024-09-28_Massachusetts_Miami OH,2024-09-28,16.0,U,44.5,Miami OH,Massachusetts,Massachusetts_Miami OH,23,20,home,away,n,n,y,-586.3076923076923,832.8846153846154
896,2024-09-28_Memphis_Middle Tennessee,2024-09-28,27.0,U,61.5,Memphis,Middle Tennessee,Memphis_Middle Tennessee,24,7,home,away,n,n,y,-917.1111111111111,1494.7777777777778
897,2024-09-28_Michigan State_Ohio State,2024-09-28,23.5,U,48.5,Michigan State,Ohio State,Michigan State_Ohio State,7,38,away,home,y,n,y,-1360.6666666666667,1017.0
898,2024-09-28_Michigan_Minnesota,2024-09-28,10.5,O,34.5,Michigan,Minnesota,Michigan_Minnesota,27,24,home,away,n,n,y,-421.2708333333333,438.6041666666667
899,2024-09-28_Mississippi State_Texas,2024-09-28,37.5,U,58.5,Texas,Mississippi State,Mississippi State_Texas,35,13,away,home,n,n,y,-8718.0,12820.0
900,2024-09-28_NC State_Northern Illinois,2024-09-28,7.5,U,46.5,NC State,Northern Illinois,NC State_Northern Illinois,24,17,home,away,n,n,y,-367.5833333333333,977.5555555555555
901,2024-09-28_Navy_UAB,2024-09-28,4.5,O,56.5,UAB,Navy,Navy_UAB,18,41,away,home,y,n,y,-309.2950819672131,392.8196721311475
902,2024-09-28_Nebraska_Purdue,2024-09-28,10.0,U,47.0,Purdue,Nebraska,Nebraska_Purdue,10,28,home,away,n,n,y,-521.3134328358209,471.5074626865672
903,2024-09-28_New Mexico_New Mexico State,2024-09-28,9.0,O,54.0,New Mexico State,New Mexico,New Mexico_New Mexico State,40,50,home,away,n,n,y,-311.2972972972973,422.86486486486484
904,2024-09-28_North Texas_Tulsa,2024-09-28,7.0,O,66.5,North Texas,Tulsa,North Texas_Tulsa,52,20,home,away,y,y,n,-470.5263157894737,1887.4812030075188
905,2024-09-28_Oregon_UCLA,2024-09-28,24.0,U,54.5,UCLA,Oregon,Oregon_UCLA,13,34,away,home,n,y,n,-1007.78125,1114.375
906,2024-09-28_Sam Houston_Texas State,2024-09-28,10.5,O,55.5,Sam Houston,Texas State,Sam Houston_Texas State,40,39,away,home,n,n,y,-421.2708333333333,438.6041666666667
907,2024-09-28_Tulane_USF,2024-09-28,4.0,U,60.5,Tulane,USF,Tulane_USF,45,10,away,home,n,y,n,-252.21686746987953,446.71084337349396
908,2024-09-28_USC_Wisconsin,2024-09-28,14.0,O,50.5,USC,Wisconsin,USC_Wisconsin,38,21,home,away,y,y,n,-480.8358208955224,508.25373134328356
909,2024-10-03_Texas State_Troy,2024-10-03,14.0,U,56.0,Troy,Texas State,Texas State_Troy,17,38,home,away,n,n,y,-480.8358208955224,508.25373134328356
910,2024-10-04_Houston_TCU,2024-10-04,16.5,U,52.0,TCU,Houston,Houston_TCU,19,30,home,away,n,n,y,-1718.775,539.65
911,2024-10-04_Jacksonville State_Kennesaw State,2024-10-04,17.0,O,49.5,Kennesaw State,Jacksonville State,Jacksonville State_Kennesaw State,24,63,home,away,n,n,y,-620.0,635.2702702702703
912,2024-10-04_Michigan State_Oregon,2024-10-04,22.5,U,52.5,Oregon,Michigan State,Michigan State_Oregon,31,10,home,away,n,n,y,-395.0,922.2727272727273
913,2024-10-05_Air Force_Navy,2024-10-05,10.0,O,37.0,Air Force,Navy,Air Force_Navy,7,34,away,home,y,n,y,-521.3134328358209,471.5074626865672
914,2024-10-05_Akron_Bowling Green,2024-10-05,16.5,U,48.5,Akron,Bowling Green,Akron_Bowling Green,20,27,away,home,n,y,n,-1718.775,539.65
915,2024-10-05_Alabama_Vanderbilt,2024-10-05,23.5,O,53.5,Vanderbilt,Alabama,Alabama_Vanderbilt,40,35,home,away,n,n,y,-1360.6666666666667,1017.0
916,2024-10-05_Arizona State_Kansas,2024-10-05,2.5,O,50.0,Arizona State,Kansas,Arizona State_Kansas,35,31,home,away,y,y,n,-378.39325842696627,412.0
917,2024-10-05_Arizona_Texas Tech,2024-10-05,6.0,U,63.5,Arizona,Texas Tech,Arizona_Texas Tech,22,28,home,away,n,n,y,-524.776119402985,786.1044776119403
918,2024-10-05_Arkansas State_South Alabama,2024-10-05,2.5,U,62.0,Arkansas State,South Alabama,Arkansas State_South Alabama,18,16,away,home,n,n,y,-378.39325842696627,412.0
919,2024-10-05_Arkansas_Tennessee,2024-10-05,14.0,U,57.5,Arkansas,Tennessee,Arkansas_Tennessee,19,14,away,home,n,n,y,-480.8358208955224,508.25373134328356
920,2024-10-05_Army_Tulsa,2024-10-05,14.0,O,50.5,Tulsa,Army,Army_Tulsa,7,49,away,home,y,n,y,-480.8358208955224,508.25373134328356
921,2024-10-05_Auburn_Georgia,2024-10-05,21.5,U,50.5,Georgia,Auburn,Auburn_Georgia,31,13,away,home,n,n,y,-1153.3333333333333,1057.8
922,2024-10-05_Ball State_Western Michigan,2024-10-05,10.0,O,57.5,Ball State,Western Michigan,Ball State_Western Michigan,42,45,away,home,n,y,n,-521.3134328358209,471.5074626865672
923,2024-10-05_Baylor_Iowa State,2024-10-05,12.5,O,44.5,Iowa State,Baylor,Baylor_Iowa State,43,21,away,home,n,y,n,-628.1851851851852,429.48148148148147
924,2024-10-05_Boise State_Utah State,2024-10-05,28.0,O,66.5,Boise State,Utah State,Boise State_Utah State,62,30,home,away,y,y,n,-1864.1538461538462,2040.3846153846155
925,2024-10-05_Boston College_Virginia,2024-10-05,1.5,U,52.5,Virginia,Boston College,Boston College_Virginia,24,14,home,away,y,y,n,-323.8360655737705,588.6229508196722
926,2024-10-05_California_Miami FL,2024-10-05,10.0,O,54.0,California,Miami FL,California_Miami FL,38,39,home,away,n,n,y,-521.3134328358209,471.5074626865672
927,2024-10-05_Charlotte_East Carolina,2024-10-05,9.0,O,47.5,Charlotte,East Carolina,Charlotte_East Carolina,55,24,away,home,n,y,n,-311.2972972972973,422.86486486486484
928,2024-10-05_Clemson_Florida State,2024-10-05,16.5,U,47.5,Florida State,Clemson,Clemson_Florida State,13,29,away,home,n,y,n,-1718.775,539.65
929,2024-10-05_Coastal Carolina_Old Dominion,2024-10-05,4.5,O,51.5,Coastal Carolina,Old Dominion,Coastal Carolina_Old Dominion,45,37,home,away,y,y,n,-309.2950819672131,392.8196721311475
930,2024-10-05_Colorado State_Oregon State,2024-10-05,10.5,O,47.5,Oregon State,Colorado State,Colorado State_Oregon State,39,31,away,home,n,n,y,-421.2708333333333,438.6041666666667
931,2024-10-05_Connecticut_Temple,2024-10-05,17.5,U,49.5,Connecticut,Temple,Connecticut_Temple,29,20,away,home,n,n,y,-678.28125,564.25
932,2024-10-05_Duke_Georgia Tech,2024-10-05,10.0,U,53.0,Georgia Tech,Duke,Duke_Georgia Tech,24,14,away,home,n,n,y,-521.3134328358209,471.5074626865672
933,2024-10-05_Hawaii_San Diego State,2024-10-05,1.5,O,47.5,San Diego State,Hawaii,Hawaii_San Diego State,27,24,away,home,n,y,n,-323.8360655737705,588.6229508196722
934,2024-10-05_Indiana_Northwestern,2024-10-05,13.0,O,40.5,Northwestern,Indiana,Indiana_Northwestern,24,41,home,away,n,n,y,-462.03125,577.53125
935,2024-10-05_Iowa_Ohio State,2024-10-05,17.5,U,45.5,Ohio State,Iowa,Iowa_Ohio State,35,7,away,home,n,y,n,-678.28125,564.25
936,2024-10-05_James Madison_Louisiana Monroe,2024-10-05,16.5,U,48.0,Louisiana Monroe,James Madison,James Madison_Louisiana Monroe,21,19,away,home,n,n,y,-1718.775,539.65
937,2024-10-05_Louisiana Lafayette_Southern Miss,2024-10-05,17.0,U,57.5,Southern Miss,Louisiana Lafayette,Louisiana Lafayette_Southern Miss,13,23,home,away,n,n,y,-620.0,635.2702702702703
938,2024-10-05_Louisville_SMU,2024-10-05,7.0,O,55.5,Louisville,SMU,Louisville_SMU,27,34,away,home,n,y,n,-470.5263157894737,1887.4812030075188
939,2024-10-05_Massachusetts_Northern Illinois,2024-10-05,14.0,O,41.5,Northern Illinois,Massachusetts,Massachusetts_Northern Illinois,34,20,away,home,n,n,y,-480.8358208955224,508.25373134328356
940,2024-10-05_Michigan_Washington,2024-10-05,1.5,O,39.5,Washington,Michigan,Michigan_Washington,27,17,away,home,n,y,n,-323.8360655737705,588.6229508196722
941,2024-10-05_Minnesota_USC,2024-10-05,8.5,U,46.0,Minnesota,USC,Minnesota_USC,24,17,home,away,n,n,y,-370.22222222222223,1141.0740740740741
942,2024-10-05_Missouri_Texas A&M,2024-10-05,2.5,O,47.5,Texas A&M,Missouri,Missouri_Texas A&M,41,10,away,home,n,y,n,-378.39325842696627,412.0
943,2024-10-05_NC State_Wake Forest,2024-10-05,3.5,O,52.5,NC State,Wake Forest,NC State_Wake Forest,30,34,home,away,n,n,y,-252.70491803278688,1557.639344262295
944,2024-10-05_Nebraska_Rutgers,2024-10-05,7.0,U,39.5,Nebraska,Rutgers,Nebraska_Rutgers,14,7,home,away,n,n,y,-470.5263157894737,1887.4812030075188
945,2024-10-05_Nevada_San Jose State,2024-10-05,7.5,O,51.0,San Jose State,Nevada,Nevada_San Jose State,35,31,away,home,n,n,y,-367.5833333333333,977.5555555555555
946,2024-10-05_North Carolina_Pittsburgh,2024-10-05,2.5,U,63.5,North Carolina,Pittsburgh,North Carolina_Pittsburgh,24,34,away,home,y,n,y,-378.39325842696627,412.0
947,2024-10-05_Oklahoma State_West Virginia,2024-10-05,3.0,U,64.5,Oklahoma State,West Virginia,Oklahoma State_West Virginia,14,38,home,away,n,n,y,-276.2142857142857,695.625
948,2024-10-05_Ole Miss_South Carolina,2024-10-05,10.0,U,53.5,South Carolina,Ole Miss,Ole Miss_South Carolina,3,27,home,away,n,n,y,-521.3134328358209,471.5074626865672
949,2024-10-05_Purdue_Wisconsin,2024-10-05,12.5,O,44.5,Wisconsin,Purdue,Purdue_Wisconsin,52,6,away,home,n,y,n,-628.1851851851852,429.48148148148147
950,2024-10-05_Stanford_Virginia Tech,2024-10-05,9.5,U,49.5,Stanford,Virginia Tech,Stanford_Virginia Tech,7,31,away,home,y,n,y,-378.86538461538464,437.7307692307692
951,2024-10-08_FIU_Liberty,2024-10-08,16.5,U,55.5,Liberty,FIU,FIU_Liberty,31,24,away,home,n,n,y,-1718.775,539.65
952,2024-10-09_Jacksonville State_New Mexico State,2024-10-09,21.0,O,59.0,Jacksonville State,New Mexico State,Jacksonville State_New Mexico State,54,13,home,away,y,y,n,-855.2,704.6285714285714
